date,traded_companies,no_of_transaction,max_price,min_price,closing_price,traded_shares,amount,previous_closing,difference_rs
1/22/2017,Arun Valley Hydropower Development Co. Ltd.,22.0,251.0,243.0,251.0,4038.0,999334.0,245.0,6.0
1/23/2017,Arun Valley Hydropower Development Co. Ltd.,26.0,250.0,246.0,247.0,9685.0,2401792.0,251.0,-4.0
1/24/2017,Arun Valley Hydropower Development Co. Ltd.,31.0,250.0,245.0,247.0,7167.0,1771817.0,247.0,0.0
1/25/2017,Arun Valley Hydropower Development Co. Ltd.,15.0,245.0,240.0,241.0,3320.0,804530.0,247.0,-6.0
1/26/2017,Arun Valley Hydropower Development Co. Ltd.,31.0,237.0,226.0,233.0,7702.0,1784509.0,241.0,-8.0
1/30/2017,Arun Valley Hydropower Development Co. Ltd.,33.0,229.0,210.0,214.0,5775.0,1246499.0,233.0,-19.0
1/31/2017,Arun Valley Hydropower Development Co. Ltd.,11.0,223.0,206.0,223.0,2518.0,538276.0,214.0,9.0
2/1/2017,Arun Valley Hydropower Development Co. Ltd.,23.0,243.0,227.0,236.0,2764.0,652290.0,223.0,13.0
2/2/2017,Arun Valley Hydropower Development Co. Ltd.,28.0,244.0,230.0,230.0,18329.0,4384129.0,236.0,-6.0
2/5/2017,Arun Valley Hydropower Development Co. Ltd.,17.0,234.0,223.0,224.0,3768.0,847993.0,230.0,-6.0
2/6/2017,Arun Valley Hydropower Development Co. Ltd.,9.0,228.0,219.0,228.0,957.0,211944.0,224.0,4.0
2/7/2017,Arun Valley Hydropower Development Co. Ltd.,21.0,225.0,220.0,221.0,11067.0,2447624.0,228.0,-7.0
2/8/2017,Arun Valley Hydropower Development Co. Ltd.,18.0,221.0,218.0,218.0,4713.0,1030855.0,221.0,-3.0
2/9/2017,Arun Valley Hydropower Development Co. Ltd.,31.0,220.0,212.0,212.0,7226.0,1556944.0,218.0,-6.0
2/12/2017,Arun Valley Hydropower Development Co. Ltd.,37.0,212.0,205.0,205.0,5197.0,1079211.0,212.0,-7.0
2/13/2017,Arun Valley Hydropower Development Co. Ltd.,28.0,220.0,201.0,220.0,3448.0,702246.0,205.0,15.0
2/14/2017,Arun Valley Hydropower Development Co. Ltd.,19.0,216.0,200.0,216.0,5516.0,1123765.0,220.0,-4.0
2/15/2017,Arun Valley Hydropower Development Co. Ltd.,21.0,220.0,209.0,219.0,5154.0,1110435.0,216.0,3.0
2/16/2017,Arun Valley Hydropower Development Co. Ltd.,20.0,223.0,215.0,220.0,2683.0,586997.0,219.0,1.0
2/19/2017,Arun Valley Hydropower Development Co. Ltd.,20.0,222.0,216.0,222.0,6166.0,1349201.0,220.0,2.0
2/20/2017,Arun Valley Hydropower Development Co. Ltd.,23.0,230.0,215.0,215.0,5449.0,1191233.0,222.0,-7.0
2/21/2017,Arun Valley Hydropower Development Co. Ltd.,19.0,219.0,212.0,212.0,3733.0,813734.0,215.0,-3.0
2/22/2017,Arun Valley Hydropower Development Co. Ltd.,17.0,212.0,204.0,208.0,2484.0,514164.0,212.0,-4.0
2/23/2017,Arun Valley Hydropower Development Co. Ltd.,15.0,216.0,208.0,209.0,3577.0,758914.0,208.0,1.0
2/26/2017,Arun Valley Hydropower Development Co. Ltd.,8.0,208.0,205.0,207.0,1269.0,263012.0,209.0,-2.0
2/28/2017,Arun Valley Hydropower Development Co. Ltd.,8.0,210.0,206.0,208.0,1662.0,344153.0,207.0,1.0
3/1/2017,Arun Valley Hydropower Development Co. Ltd.,17.0,213.0,205.0,213.0,3317.0,690668.0,208.0,5.0
3/2/2017,Arun Valley Hydropower Development Co. Ltd.,16.0,214.0,207.0,214.0,2681.0,563722.0,213.0,1.0
3/5/2017,Arun Valley Hydropower Development Co. Ltd.,16.0,216.0,209.0,214.0,4612.0,988900.0,214.0,0.0
3/6/2017,Arun Valley Hydropower Development Co. Ltd.,14.0,215.0,207.0,215.0,4875.0,1038759.0,214.0,1.0
3/7/2017,Arun Valley Hydropower Development Co. Ltd.,20.0,215.0,206.0,210.0,3347.0,703252.0,215.0,-5.0
3/9/2017,Arun Valley Hydropower Development Co. Ltd.,20.0,222.0,210.0,222.0,4040.0,881710.0,210.0,12.0
3/13/2017,Arun Valley Hydropower Development Co. Ltd.,47.0,229.0,219.0,228.0,11867.0,2671360.0,222.0,6.0
3/14/2017,Arun Valley Hydropower Development Co. Ltd.,30.0,226.0,219.0,222.0,6406.0,1423555.0,228.0,-6.0
3/15/2017,Arun Valley Hydropower Development Co. Ltd.,52.0,237.0,216.0,230.0,11463.0,2579796.0,222.0,8.0
3/16/2017,Arun Valley Hydropower Development Co. Ltd.,21.0,231.0,222.0,227.0,3869.0,871958.0,230.0,-3.0
3/19/2017,Arun Valley Hydropower Development Co. Ltd.,30.0,235.0,224.0,229.0,6260.0,1437929.0,227.0,2.0
3/20/2017,Arun Valley Hydropower Development Co. Ltd.,43.0,237.0,229.0,232.0,9785.0,2270260.0,229.0,3.0
3/21/2017,Arun Valley Hydropower Development Co. Ltd.,28.0,240.0,227.0,240.0,4241.0,978686.0,232.0,8.0
3/22/2017,Arun Valley Hydropower Development Co. Ltd.,82.0,262.0,237.0,242.0,28299.0,6974338.0,240.0,2.0
3/23/2017,Arun Valley Hydropower Development Co. Ltd.,91.0,264.0,234.0,263.0,28717.0,7267277.0,242.0,21.0
3/26/2017,Arun Valley Hydropower Development Co. Ltd.,130.0,289.0,255.0,278.0,42623.0,11822526.0,263.0,15.0
3/28/2017,Arun Valley Hydropower Development Co. Ltd.,34.0,298.0,273.0,288.0,5931.0,1700500.0,278.0,10.0
3/29/2017,Arun Valley Hydropower Development Co. Ltd.,86.0,293.0,266.0,271.0,22957.0,6389380.0,288.0,-14.0
3/30/2017,Arun Valley Hydropower Development Co. Ltd.,34.0,279.0,266.0,270.0,9588.0,2587212.0,271.0,-1.0
4/2/2017,Arun Valley Hydropower Development Co. Ltd.,15.0,288.0,270.0,275.0,6514.0,1825821.0,270.0,5.0
4/3/2017,Arun Valley Hydropower Development Co. Ltd.,76.0,295.0,275.0,275.0,19680.0,5499086.0,275.0,0.0
4/4/2017,Arun Valley Hydropower Development Co. Ltd.,51.0,276.0,265.0,276.0,16352.0,4432406.0,275.0,1.0
4/6/2017,Arun Valley Hydropower Development Co. Ltd.,47.0,275.0,267.0,273.0,8798.0,2371632.0,276.0,-3.0
4/9/2017,Arun Valley Hydropower Development Co. Ltd.,63.0,290.0,271.0,290.0,18557.0,5142509.0,273.0,17.0
4/10/2017,Arun Valley Hydropower Development Co. Ltd.,121.0,304.0,286.0,300.0,39707.0,11737305.0,290.0,10.0
4/11/2017,Arun Valley Hydropower Development Co. Ltd.,92.0,316.0,296.0,301.0,20961.0,6294183.0,300.0,1.0
4/12/2017,Arun Valley Hydropower Development Co. Ltd.,60.0,306.0,295.0,295.0,22956.0,6866262.0,301.0,-6.0
4/13/2017,Arun Valley Hydropower Development Co. Ltd.,27.0,293.0,283.0,287.0,4349.0,1253273.0,295.0,-8.0
4/16/2017,Arun Valley Hydropower Development Co. Ltd.,54.0,292.0,273.0,280.0,14739.0,4146048.0,287.0,-7.0
4/18/2017,Arun Valley Hydropower Development Co. Ltd.,27.0,287.0,270.0,279.0,7247.0,1987409.0,280.0,-1.0
4/19/2017,Arun Valley Hydropower Development Co. Ltd.,36.0,284.0,272.0,284.0,8409.0,2355658.0,279.0,5.0
4/20/2017,Arun Valley Hydropower Development Co. Ltd.,20.0,291.0,275.0,291.0,4211.0,1180107.0,284.0,7.0
4/23/2017,Arun Valley Hydropower Development Co. Ltd.,46.0,304.0,286.0,290.0,16099.0,4712969.0,291.0,-1.0
4/24/2017,Arun Valley Hydropower Development Co. Ltd.,50.0,293.0,280.0,287.0,18004.0,5130040.0,290.0,-3.0
4/25/2017,Arun Valley Hydropower Development Co. Ltd.,35.0,286.0,278.0,283.0,10975.0,3080715.0,287.0,-4.0
4/26/2017,Arun Valley Hydropower Development Co. Ltd.,45.0,293.0,279.0,292.0,12747.0,3637430.0,283.0,9.0
4/27/2017,Arun Valley Hydropower Development Co. Ltd.,57.0,297.0,279.0,290.0,37296.0,10681554.0,292.0,-2.0
4/30/2017,Arun Valley Hydropower Development Co. Ltd.,32.0,295.0,276.0,290.0,14105.0,3989365.0,290.0,0.0
5/2/2017,Arun Valley Hydropower Development Co. Ltd.,42.0,290.0,275.0,275.0,14592.0,4119452.0,290.0,-15.0
5/3/2017,Arun Valley Hydropower Development Co. Ltd.,16.0,285.0,278.0,282.0,3195.0,897094.0,275.0,7.0
5/4/2017,Arun Valley Hydropower Development Co. Ltd.,14.0,280.0,276.0,277.0,3005.0,833880.0,282.0,-5.0
5/7/2017,Arun Valley Hydropower Development Co. Ltd.,16.0,279.0,266.0,270.0,1957.0,535684.0,277.0,-7.0
5/8/2017,Arun Valley Hydropower Development Co. Ltd.,37.0,286.0,265.0,275.0,8621.0,2379264.0,270.0,5.0
5/9/2017,Arun Valley Hydropower Development Co. Ltd.,46.0,294.0,270.0,285.0,19785.0,5573857.0,275.0,10.0
5/11/2017,Arun Valley Hydropower Development Co. Ltd.,253.0,310.0,288.0,308.0,92535.0,27815814.0,285.0,23.0
5/15/2017,Arun Valley Hydropower Development Co. Ltd.,139.0,318.0,294.0,302.0,78557.0,23668553.0,308.0,-6.0
5/16/2017,Arun Valley Hydropower Development Co. Ltd.,53.0,306.0,296.0,306.0,16506.0,4946728.0,302.0,4.0
5/17/2017,Arun Valley Hydropower Development Co. Ltd.,38.0,305.0,297.0,303.0,11239.0,3381222.0,306.0,-3.0
5/18/2017,Arun Valley Hydropower Development Co. Ltd.,37.0,300.0,293.0,299.0,11537.0,3413699.0,303.0,-4.0
5/21/2017,Arun Valley Hydropower Development Co. Ltd.,37.0,294.0,287.0,289.0,17037.0,4935702.0,299.0,-10.0
5/22/2017,Arun Valley Hydropower Development Co. Ltd.,33.0,299.0,286.0,286.0,4678.0,1351377.0,289.0,-3.0
5/23/2017,Arun Valley Hydropower Development Co. Ltd.,24.0,301.0,285.0,287.0,6478.0,1902454.0,286.0,1.0
5/24/2017,Arun Valley Hydropower Development Co. Ltd.,42.0,296.0,283.0,285.0,10074.0,2891049.0,287.0,-2.0
5/28/2017,Arun Valley Hydropower Development Co. Ltd.,22.0,288.0,281.0,282.0,4553.0,1291555.0,285.0,-3.0
5/30/2017,Arun Valley Hydropower Development Co. Ltd.,24.0,282.0,275.0,280.0,7659.0,2130341.0,282.0,-2.0
5/31/2017,Arun Valley Hydropower Development Co. Ltd.,28.0,290.0,276.0,290.0,6640.0,1852515.0,280.0,10.0
6/1/2017,Arun Valley Hydropower Development Co. Ltd.,29.0,289.0,279.0,280.0,7130.0,2007940.0,290.0,-10.0
6/4/2017,Arun Valley Hydropower Development Co. Ltd.,16.0,280.0,275.0,276.0,8708.0,2429374.0,280.0,-4.0
6/5/2017,Arun Valley Hydropower Development Co. Ltd.,19.0,280.0,277.0,280.0,13395.0,3746560.0,276.0,4.0
6/6/2017,Arun Valley Hydropower Development Co. Ltd.,20.0,287.0,277.0,282.0,5469.0,1537166.0,280.0,2.0
6/7/2017,Arun Valley Hydropower Development Co. Ltd.,18.0,287.0,277.0,278.0,3225.0,898872.0,282.0,-4.0
6/8/2017,Arun Valley Hydropower Development Co. Ltd.,35.0,277.0,274.0,275.0,8514.0,2344954.0,278.0,-3.0
6/11/2017,Arun Valley Hydropower Development Co. Ltd.,19.0,276.0,270.0,274.0,4800.0,1299658.0,275.0,-1.0
6/12/2017,Arun Valley Hydropower Development Co. Ltd.,21.0,276.0,264.0,264.0,5020.0,1344170.0,274.0,-10.0
6/13/2017,Arun Valley Hydropower Development Co. Ltd.,17.0,273.0,264.0,270.0,1890.0,507708.0,264.0,6.0
6/14/2017,Arun Valley Hydropower Development Co. Ltd.,9.0,284.0,266.0,284.0,2319.0,628967.0,270.0,14.0
6/15/2017,Arun Valley Hydropower Development Co. Ltd.,9.0,283.0,275.0,280.0,1132.0,317276.0,284.0,-4.0
6/18/2017,Arun Valley Hydropower Development Co. Ltd.,2.0,275.0,270.0,270.0,109.0,29480.0,280.0,-10.0
6/19/2017,Arun Valley Hydropower Development Co. Ltd.,15.0,275.0,265.0,270.0,2637.0,703751.0,270.0,0.0
6/20/2017,Arun Valley Hydropower Development Co. Ltd.,18.0,270.0,260.0,267.0,4312.0,1129819.0,270.0,-3.0
6/21/2017,Arun Valley Hydropower Development Co. Ltd.,8.0,270.0,265.0,265.0,854.0,228158.0,267.0,-2.0
6/22/2017,Arun Valley Hydropower Development Co. Ltd.,31.0,272.0,261.0,265.0,8865.0,2344874.0,265.0,0.0
6/25/2017,Arun Valley Hydropower Development Co. Ltd.,22.0,267.0,260.0,267.0,5824.0,1533351.0,265.0,2.0
6/27/2017,Arun Valley Hydropower Development Co. Ltd.,18.0,268.0,262.0,268.0,4715.0,1242696.0,267.0,1.0
6/28/2017,Arun Valley Hydropower Development Co. Ltd.,9.0,268.0,262.0,268.0,2666.0,702794.0,268.0,0.0
7/2/2017,Arun Valley Hydropower Development Co. Ltd.,24.0,265.0,258.0,263.0,3841.0,1002855.0,268.0,-5.0
7/3/2017,Arun Valley Hydropower Development Co. Ltd.,23.0,270.0,262.0,270.0,4820.0,1272857.0,263.0,7.0
7/4/2017,Arun Valley Hydropower Development Co. Ltd.,18.0,267.0,260.0,263.0,15104.0,3979034.0,270.0,-7.0
7/5/2017,Arun Valley Hydropower Development Co. Ltd.,20.0,270.0,258.0,270.0,3728.0,972449.0,263.0,7.0
7/6/2017,Arun Valley Hydropower Development Co. Ltd.,23.0,290.0,268.0,290.0,5233.0,1435371.0,270.0,20.0
7/9/2017,Arun Valley Hydropower Development Co. Ltd.,122.0,300.0,270.0,287.0,93320.0,26968513.0,290.0,-3.0
7/10/2017,Arun Valley Hydropower Development Co. Ltd.,25.0,292.0,280.0,280.0,15172.0,4293973.0,287.0,-7.0
7/11/2017,Arun Valley Hydropower Development Co. Ltd.,23.0,289.0,280.0,281.0,6088.0,1729662.0,280.0,1.0
7/12/2017,Arun Valley Hydropower Development Co. Ltd.,32.0,285.0,276.0,278.0,3725.0,1043489.0,281.0,-3.0
7/13/2017,Arun Valley Hydropower Development Co. Ltd.,27.0,280.0,276.0,276.0,7140.0,1980770.0,278.0,-2.0
7/16/2017,Arun Valley Hydropower Development Co. Ltd.,26.0,281.0,271.0,276.0,2554.0,702600.0,276.0,0.0
7/17/2017,Arun Valley Hydropower Development Co. Ltd.,33.0,284.0,270.0,284.0,8159.0,2238220.0,276.0,8.0
7/18/2017,Arun Valley Hydropower Development Co. Ltd.,17.0,285.0,279.0,284.0,5756.0,1620163.0,284.0,0.0
7/19/2017,Arun Valley Hydropower Development Co. Ltd.,26.0,283.0,274.0,280.0,6581.0,1844672.0,284.0,-4.0
7/20/2017,Arun Valley Hydropower Development Co. Ltd.,25.0,283.0,272.0,272.0,3011.0,834704.0,280.0,-8.0
7/23/2017,Arun Valley Hydropower Development Co. Ltd.,18.0,274.0,270.0,270.0,3662.0,995053.0,272.0,-2.0
7/24/2017,Arun Valley Hydropower Development Co. Ltd.,38.0,278.0,266.0,266.0,12289.0,3308400.0,270.0,-4.0
7/25/2017,Arun Valley Hydropower Development Co. Ltd.,36.0,285.0,266.0,276.0,6911.0,1912279.0,266.0,10.0
7/26/2017,Arun Valley Hydropower Development Co. Ltd.,24.0,281.0,272.0,272.0,6739.0,1843583.0,276.0,-4.0
7/27/2017,Arun Valley Hydropower Development Co. Ltd.,22.0,275.0,270.0,270.0,5457.0,1484450.0,272.0,-2.0
7/30/2017,Arun Valley Hydropower Development Co. Ltd.,26.0,275.0,265.0,267.0,3718.0,998028.0,270.0,-3.0
7/31/2017,Arun Valley Hydropower Development Co. Ltd.,29.0,282.0,267.0,277.0,5952.0,1618976.0,267.0,10.0
8/1/2017,Arun Valley Hydropower Development Co. Ltd.,27.0,278.0,272.0,272.0,11369.0,3111952.0,277.0,-5.0
8/2/2017,Arun Valley Hydropower Development Co. Ltd.,35.0,283.0,270.0,275.0,12419.0,3408837.0,272.0,3.0
8/3/2017,Arun Valley Hydropower Development Co. Ltd.,24.0,280.0,270.0,274.0,8389.0,2296430.0,275.0,-1.0
8/6/2017,Arun Valley Hydropower Development Co. Ltd.,19.0,277.0,270.0,272.0,3610.0,981129.0,274.0,-2.0
8/7/2017,Arun Valley Hydropower Development Co. Ltd.,34.0,275.0,267.0,270.0,10952.0,2944776.0,272.0,-2.0
8/9/2017,Arun Valley Hydropower Development Co. Ltd.,22.0,270.0,266.0,268.0,6547.0,1757116.0,270.0,-2.0
8/10/2017,Arun Valley Hydropower Development Co. Ltd.,33.0,273.0,266.0,267.0,13978.0,3757682.0,268.0,-1.0
8/13/2017,Arun Valley Hydropower Development Co. Ltd.,23.0,270.0,262.0,262.0,6478.0,1720478.0,267.0,-5.0
8/15/2017,Arun Valley Hydropower Development Co. Ltd.,14.0,268.0,257.0,268.0,4415.0,1169625.0,262.0,6.0
8/16/2017,Arun Valley Hydropower Development Co. Ltd.,19.0,278.0,263.0,265.0,4647.0,1234581.0,268.0,-3.0
8/17/2017,Arun Valley Hydropower Development Co. Ltd.,36.0,270.0,265.0,268.0,9752.0,2601307.0,265.0,3.0
8/20/2017,Arun Valley Hydropower Development Co. Ltd.,32.0,268.0,260.0,261.0,12534.0,3298378.0,268.0,-7.0
8/21/2017,Arun Valley Hydropower Development Co. Ltd.,13.0,268.0,257.0,268.0,1642.0,432125.0,261.0,7.0
8/22/2017,Arun Valley Hydropower Development Co. Ltd.,18.0,267.0,260.0,262.0,3721.0,984576.0,268.0,-6.0
8/23/2017,Arun Valley Hydropower Development Co. Ltd.,49.0,268.0,255.0,260.0,14855.0,3857740.0,262.0,-2.0
8/24/2017,Arun Valley Hydropower Development Co. Ltd.,86.0,268.0,260.0,268.0,34706.0,9182410.0,260.0,8.0
8/27/2017,Arun Valley Hydropower Development Co. Ltd.,18.0,244.0,236.0,240.0,2371.0,565192.0,244.0,-4.0
8/28/2017,Arun Valley Hydropower Development Co. Ltd.,18.0,237.0,231.0,235.0,2015.0,472028.0,240.0,-5.0
8/30/2017,Arun Valley Hydropower Development Co. Ltd.,28.0,235.0,225.0,229.0,13888.0,3171893.0,235.0,-6.0
8/31/2017,Arun Valley Hydropower Development Co. Ltd.,21.0,231.0,219.0,224.0,7816.0,1725941.0,229.0,-5.0
9/4/2017,Arun Valley Hydropower Development Co. Ltd.,34.0,220.0,212.0,213.0,8226.0,1770396.0,224.0,-11.0
9/6/2017,Arun Valley Hydropower Development Co. Ltd.,28.0,223.0,211.0,223.0,3339.0,711943.0,213.0,10.0
9/7/2017,Arun Valley Hydropower Development Co. Ltd.,17.0,225.0,211.0,211.0,6054.0,1319432.0,223.0,-12.0
9/10/2017,Arun Valley Hydropower Development Co. Ltd.,19.0,215.0,207.0,215.0,3622.0,759198.0,211.0,4.0
9/11/2017,Arun Valley Hydropower Development Co. Ltd.,8.0,215.0,212.0,213.0,3149.0,673638.0,215.0,-2.0
9/12/2017,Arun Valley Hydropower Development Co. Ltd.,3.0,215.0,212.0,214.0,812.0,172300.0,213.0,1.0
9/13/2017,Arun Valley Hydropower Development Co. Ltd.,30.0,214.0,206.0,214.0,8928.0,1867469.0,214.0,0.0
9/14/2017,Arun Valley Hydropower Development Co. Ltd.,11.0,215.0,210.0,213.0,4080.0,870080.0,214.0,-1.0
9/17/2017,Arun Valley Hydropower Development Co. Ltd.,22.0,218.0,209.0,215.0,3943.0,834795.0,213.0,2.0
9/18/2017,Arun Valley Hydropower Development Co. Ltd.,15.0,218.0,210.0,211.0,2597.0,550140.0,215.0,-4.0
9/20/2017,Arun Valley Hydropower Development Co. Ltd.,21.0,220.0,210.0,220.0,4735.0,1006450.0,211.0,9.0
9/24/2017,Arun Valley Hydropower Development Co. Ltd.,16.0,220.0,212.0,218.0,1500.0,321600.0,220.0,-2.0
9/25/2017,Arun Valley Hydropower Development Co. Ltd.,15.0,219.0,215.0,219.0,4205.0,912128.0,218.0,1.0
9/26/2017,Arun Valley Hydropower Development Co. Ltd.,1.0,220.0,220.0,220.0,50.0,11000.0,219.0,1.0
10/4/2017,Arun Valley Hydropower Development Co. Ltd.,2.0,220.0,218.0,218.0,70.0,15300.0,220.0,-2.0
10/8/2017,Arun Valley Hydropower Development Co. Ltd.,4.0,218.0,214.0,214.0,229.0,49334.0,218.0,-4.0
10/9/2017,Arun Valley Hydropower Development Co. Ltd.,10.0,218.0,210.0,218.0,1430.0,309000.0,214.0,4.0
10/10/2017,Arun Valley Hydropower Development Co. Ltd.,7.0,218.0,211.0,211.0,1578.0,333897.0,218.0,-7.0
10/11/2017,Arun Valley Hydropower Development Co. Ltd.,30.0,214.0,205.0,210.0,7501.0,1566955.0,211.0,-1.0
10/12/2017,Arun Valley Hydropower Development Co. Ltd.,13.0,211.0,209.0,210.0,11215.0,2356104.0,210.0,0.0
10/15/2017,Arun Valley Hydropower Development Co. Ltd.,9.0,212.0,206.0,210.0,1985.0,414990.0,210.0,0.0
10/16/2017,Arun Valley Hydropower Development Co. Ltd.,14.0,218.0,212.0,216.0,3770.0,810580.0,210.0,6.0
10/17/2017,Arun Valley Hydropower Development Co. Ltd.,6.0,220.0,216.0,216.0,526.0,114054.0,216.0,0.0
10/18/2017,Arun Valley Hydropower Development Co. Ltd.,5.0,217.0,216.0,217.0,550.0,119330.0,216.0,1.0
10/22/2017,Arun Valley Hydropower Development Co. Ltd.,10.0,219.0,214.0,217.0,1121.0,241743.0,217.0,0.0
10/23/2017,Arun Valley Hydropower Development Co. Ltd.,8.0,219.0,214.0,219.0,467.0,100650.0,217.0,2.0
10/24/2017,Arun Valley Hydropower Development Co. Ltd.,4.0,215.0,214.0,215.0,915.0,196675.0,219.0,-4.0
10/25/2017,Arun Valley Hydropower Development Co. Ltd.,19.0,216.0,212.0,216.0,4427.0,949665.0,215.0,1.0
