parameter_name,parameter_code,series_name,data
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:35:00+00:00', 'value': 15.1000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:36:00+00:00', 'value': 15.9000005722}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:37:00+00:00', 'value': 21.6000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:38:00+00:00', 'value': 20.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:39:00+00:00', 'value': 24.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:40:00+00:00', 'value': 16.1000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:41:00+00:00', 'value': 22}"
PM10 Inst,PM10_I,PM10 Inst,"{'aqi': 16.416666666666668, 'value': 19.7, 'datetime': '2020-03-27T19:42:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:43:00+00:00', 'value': 22.3999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:44:00+00:00', 'value': 24.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:45:00+00:00', 'value': 16.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:46:00+00:00', 'value': 18.1000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:47:00+00:00', 'value': 17.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:48:00+00:00', 'value': 20.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:49:00+00:00', 'value': 22.1000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:50:00+00:00', 'value': 18.6000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:51:00+00:00', 'value': 17.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T19:52:00+00:00', 'value': 19.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'aqi': 17.916666666666668, 'value': 21.5, 'datetime': '2020-03-27T19:53:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19.6000003815, 'datetime': '2020-03-27T19:54:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 20.8999996185, 'datetime': '2020-03-27T19:55:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 20.3000011444, 'datetime': '2020-03-27T19:56:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19, 'datetime': '2020-03-27T19:57:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 22.7000007629, 'datetime': '2020-03-27T19:58:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 17.7000007629, 'datetime': '2020-03-27T19:59:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 16, 'datetime': '2020-03-27T20:00:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19.3000011444, 'datetime': '2020-03-27T20:01:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 18.8000011444, 'datetime': '2020-03-27T20:02:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19.2000007629, 'datetime': '2020-03-27T20:03:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 17.3999996185, 'datetime': '2020-03-27T20:04:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 18.8999996185, 'datetime': '2020-03-27T20:05:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.6000003815, 'datetime': '2020-03-27T20:06:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 17.2000007629, 'datetime': '2020-03-27T20:07:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19.2000007629, 'datetime': '2020-03-27T20:08:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19.6000003815, 'datetime': '2020-03-27T20:09:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 25.7000007629, 'datetime': '2020-03-27T20:10:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 18.5, 'datetime': '2020-03-27T20:11:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19, 'datetime': '2020-03-27T20:12:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 21, 'datetime': '2020-03-27T20:13:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 20.5, 'datetime': '2020-03-27T20:14:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19.6000003815, 'datetime': '2020-03-27T20:15:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 21, 'datetime': '2020-03-27T20:16:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.6000003815, 'datetime': '2020-03-27T20:17:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 21.3000011444, 'datetime': '2020-03-27T20:18:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 22.7000007629, 'datetime': '2020-03-27T20:19:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 20, 'datetime': '2020-03-27T20:20:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 21.1000003815, 'datetime': '2020-03-27T20:21:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19.7000007629, 'datetime': '2020-03-27T20:22:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19, 'datetime': '2020-03-27T20:23:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 24.6000003815, 'datetime': '2020-03-27T20:24:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31, 'datetime': '2020-03-27T20:25:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 20.8000011444, 'datetime': '2020-03-27T20:26:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19.2000007629, 'datetime': '2020-03-27T20:27:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 21.8999996185, 'datetime': '2020-03-27T20:28:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 20.5, 'datetime': '2020-03-27T20:29:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 20.7000007629, 'datetime': '2020-03-27T20:30:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.2000007629, 'datetime': '2020-03-27T20:31:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19.6000003815, 'datetime': '2020-03-27T20:32:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.3000011444, 'datetime': '2020-03-27T20:33:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 21.8999996185, 'datetime': '2020-03-27T20:34:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19.7000007629, 'datetime': '2020-03-27T20:35:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 22.8999996185, 'datetime': '2020-03-27T20:36:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 22.6000003815, 'datetime': '2020-03-27T20:37:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19.1000003815, 'datetime': '2020-03-27T20:38:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 20.7000007629, 'datetime': '2020-03-27T20:39:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 22, 'datetime': '2020-03-27T20:40:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 21.3999996185, 'datetime': '2020-03-27T20:41:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 21.5, 'datetime': '2020-03-27T20:42:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 20.3000011444, 'datetime': '2020-03-27T20:43:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 21.6000003815, 'datetime': '2020-03-27T20:44:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 18.8000011444, 'datetime': '2020-03-27T20:45:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.5, 'datetime': '2020-03-27T20:46:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 20.8000011444, 'datetime': '2020-03-27T20:47:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 18.3999996185, 'datetime': '2020-03-27T20:48:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 21.5, 'datetime': '2020-03-27T20:49:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 24.2000007629, 'datetime': '2020-03-27T20:50:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.7000007629, 'datetime': '2020-03-27T20:51:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 18.2000007629, 'datetime': '2020-03-27T20:52:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 24.2000007629, 'datetime': '2020-03-27T20:53:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 19.3999996185, 'datetime': '2020-03-27T20:54:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 21.7000007629, 'datetime': '2020-03-27T20:55:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.6000003815, 'datetime': '2020-03-27T20:56:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 24.8999996185, 'datetime': '2020-03-27T20:57:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.3000011444, 'datetime': '2020-03-27T20:58:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.6000003815, 'datetime': '2020-03-27T20:59:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.3000011444, 'datetime': '2020-03-27T21:00:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 22.5, 'datetime': '2020-03-27T21:01:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 20.8999996185, 'datetime': '2020-03-27T21:02:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 20.5, 'datetime': '2020-03-27T21:03:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 24.3999996185, 'datetime': '2020-03-27T21:04:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.3999996185, 'datetime': '2020-03-27T21:05:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.1000003815, 'datetime': '2020-03-27T21:06:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 20.8000011444, 'datetime': '2020-03-27T21:07:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 21.3999996185, 'datetime': '2020-03-27T21:08:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.3000011444, 'datetime': '2020-03-27T21:09:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 23.3000011444, 'datetime': '2020-03-27T21:10:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:11:00+00:00', 'value': 22.9, 'aqi': 19.083333333333332}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:12:00+00:00', 'value': 22.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:13:00+00:00', 'value': 21.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:14:00+00:00', 'value': 22.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:15:00+00:00', 'value': 20.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:16:00+00:00', 'value': 25.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:17:00+00:00', 'value': 22.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:18:00+00:00', 'value': 21.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:19:00+00:00', 'value': 21.6000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:20:00+00:00', 'value': 20.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:21:00+00:00', 'value': 21.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:22:00+00:00', 'value': 27.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:23:00+00:00', 'value': 21.6000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:24:00+00:00', 'value': 20.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:25:00+00:00', 'value': 25.1000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:26:00+00:00', 'value': 23.6000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:27:00+00:00', 'value': 24}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:28:00+00:00', 'value': 21.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:29:00+00:00', 'value': 23.6000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:30:00+00:00', 'value': 24.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:31:00+00:00', 'value': 23.1000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:32:00+00:00', 'value': 23.1000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:33:00+00:00', 'value': 24.3999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:34:00+00:00', 'value': 22.6000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:35:00+00:00', 'value': 22.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:36:00+00:00', 'value': 25}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:37:00+00:00', 'value': 25.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:38:00+00:00', 'value': 27.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:39:00+00:00', 'value': 22.3999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:40:00+00:00', 'value': 25.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:41:00+00:00', 'value': 28.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:42:00+00:00', 'value': 27.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:43:00+00:00', 'value': 32.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:44:00+00:00', 'value': 29.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:45:00+00:00', 'value': 31.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:46:00+00:00', 'value': 32.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:47:00+00:00', 'value': 34.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:48:00+00:00', 'value': 30.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:49:00+00:00', 'value': 29.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:50:00+00:00', 'value': 28.6000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:51:00+00:00', 'value': 34.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:52:00+00:00', 'value': 35}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:53:00+00:00', 'value': 30.1000003815}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:54:00+00:00', 'value': 32.6000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:55:00+00:00', 'value': 39.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:56:00+00:00', 'value': 37.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:57:00+00:00', 'value': 38.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:58:00+00:00', 'value': 35.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T21:59:00+00:00', 'value': 36.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:00:00+00:00', 'value': 33.7999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:01:00+00:00', 'value': 37.2999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:02:00+00:00', 'value': 35.9000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:03:00+00:00', 'value': 31.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:04:00+00:00', 'value': 33.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:05:00+00:00', 'value': 34.6000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:06:00+00:00', 'value': 33.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:07:00+00:00', 'value': 40.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:08:00+00:00', 'value': 33.2999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:09:00+00:00', 'value': 33.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:10:00+00:00', 'value': 31.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.7000007629, 'datetime': '2020-03-27T22:11:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31.7000007629, 'datetime': '2020-03-27T22:12:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.2999992371, 'datetime': '2020-03-27T22:13:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31.8000011444, 'datetime': '2020-03-27T22:14:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.5, 'datetime': '2020-03-27T22:15:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.5, 'datetime': '2020-03-27T22:16:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 34.2000007629, 'datetime': '2020-03-27T22:17:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.2000007629, 'datetime': '2020-03-27T22:18:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.8000011444, 'datetime': '2020-03-27T22:19:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 34.2000007629, 'datetime': '2020-03-27T22:20:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.6000022888, 'datetime': '2020-03-27T22:21:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36.2000007629, 'datetime': '2020-03-27T22:22:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:23:00+00:00', 'value': 40.2, 'aqi': 33.50000000000001}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.1000022888, 'datetime': '2020-03-27T22:24:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.2999992371, 'datetime': '2020-03-27T22:25:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.3999996185, 'datetime': '2020-03-27T22:26:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.2000007629, 'datetime': '2020-03-27T22:27:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.2000007629, 'datetime': '2020-03-27T22:28:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 35.1000022888, 'datetime': '2020-03-27T22:29:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.8000011444, 'datetime': '2020-03-27T22:30:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.7000007629, 'datetime': '2020-03-27T22:31:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 37.4000015259, 'datetime': '2020-03-27T22:32:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 31.6000003815, 'datetime': '2020-03-27T22:33:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.8999996185, 'datetime': '2020-03-27T22:34:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.1000003815, 'datetime': '2020-03-27T22:35:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.2000007629, 'datetime': '2020-03-27T22:36:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.7000007629, 'datetime': '2020-03-27T22:37:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 25.8999996185, 'datetime': '2020-03-27T22:38:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 28.3999996185, 'datetime': '2020-03-27T22:39:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:40:00+00:00', 'value': 27.4, 'aqi': 22.833333333333332}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 27, 'datetime': '2020-03-27T22:41:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.3000011444, 'datetime': '2020-03-27T22:42:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.1000003815, 'datetime': '2020-03-27T22:43:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 32.2000007629, 'datetime': '2020-03-27T22:44:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.8000011444, 'datetime': '2020-03-27T22:45:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.5, 'datetime': '2020-03-27T22:46:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 33.1000022888, 'datetime': '2020-03-27T22:47:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 29.3999996185, 'datetime': '2020-03-27T22:48:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 30.8000011444, 'datetime': '2020-03-27T22:49:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39.1000022888, 'datetime': '2020-03-27T22:50:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 39, 'datetime': '2020-03-27T22:51:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'value': 36, 'datetime': '2020-03-27T22:52:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:53:00+00:00', 'value': 35.3, 'aqi': 29.416666666666664}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:54:00+00:00', 'value': 37}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:55:00+00:00', 'value': 31.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:56:00+00:00', 'value': 33}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:57:00+00:00', 'value': 34.1000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:58:00+00:00', 'value': 31.8000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T22:59:00+00:00', 'value': 29.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:00:00+00:00', 'value': 36.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:01:00+00:00', 'value': 34.7999992371}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:02:00+00:00', 'value': 36.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:03:00+00:00', 'value': 37.6000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:04:00+00:00', 'value': 31.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:05:00+00:00', 'value': 32.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:06:00+00:00', 'value': 33.4000015259}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:07:00+00:00', 'value': 30.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:08:00+00:00', 'value': 31.3999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:09:00+00:00', 'value': 31.8999996185}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:10:00+00:00', 'value': 34.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:11:00+00:00', 'value': 33.6000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'aqi': 24.5, 'value': 29.4, 'datetime': '2020-03-27T23:12:00+00:00'}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:13:00+00:00', 'value': 33}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:14:00+00:00', 'value': 36.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:15:00+00:00', 'value': 31.3000011444}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:16:00+00:00', 'value': 36.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:17:00+00:00', 'value': 33.6000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:18:00+00:00', 'value': 36.6000022888}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:19:00+00:00', 'value': 36.7000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:20:00+00:00', 'value': 38.5}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:21:00+00:00', 'value': 34.2000007629}"
PM10 Inst,PM10_I,PM10 Inst,"{'datetime': '2020-03-27T23:22:00+00:00', 'value': 36.2999992371}"
